MovieID,Title,Genres,Language,Country,Total Views,YEAR
1244,Manhattan (1979),Comedy|Drama|Romance,English,Italy,91304,1979
1245,Miller's Crossing (1990),Drama,German,UK,10496,1990
1246,Dead Poets Society (1989),Drama,Italian,India,89427,1989
1247,"Graduate, The (1967)",Drama|Romance,Italian,France,5467,1967
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,Spanish,UK,85841,1958
1249,Nikita (La Femme Nikita) (1990),Thriller,Spanish,UK,39920,1990
1250,"Bridge on the River Kwai, The (1957)",Drama|War,Spanish,France,99859,1957
1251,8 1/2 (1963),Drama,Spanish,France,60129,1963
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,German,Canada,80660,1974
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,German,USA,80192,1951
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,French,USA,42029,1948
1255,Bad Taste (1987),Comedy|Horror,English,Canada,31704,1987
1256,Duck Soup (1933),Comedy|War,German,Italy,23008,1933
1257,Better Off Dead... (1985),Comedy,Italian,Italy,36238,1985
1258,"Shining, The (1980)",Horror,English,Canada,98569,1980
1259,Stand by Me (1986),Adventure|Comedy|Drama,French,India,80570,1986
1260,M (1931),Crime|Film-Noir|Thriller,English,USA,80431,1931
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,Spanish,USA,48609,1987
1262,"Great Escape, The (1963)",Adventure|War,Spanish,Italy,59339,1963
1263,"Deer Hunter, The (1978)",Drama|War,English,France,8453,1978
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,Italian,UK,68373,1981
1265,Groundhog Day (1993),Comedy|Romance,Italian,USA,62733,1993
1266,Unforgiven (1992),Western,German,Italy,72363,1992
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,Spanish,Italy,90587,1962
1268,Pump Up the Volume (1990),Drama,Spanish,India,17655,1990
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,German,India,57770,1944
1270,Back to the Future (1985),Comedy|Sci-Fi,French,USA,32620,1985
1271,Fried Green Tomatoes (1991),Drama,Spanish,France,49506,1991
1272,Patton (1970),Drama|War,Spanish,UK,12849,1970
1273,Down by Law (1986),Comedy|Drama,Italian,UK,71438,1986
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,German,France,50823,1988
1275,Highlander (1986),Action|Adventure,Spanish,India,69243,1986
1276,Cool Hand Luke (1967),Comedy|Drama,English,Italy,91756,1967
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,Spanish,UK,43925,1990
1278,Young Frankenstein (1974),Comedy|Horror,French,USA,69524,1974
1279,Night on Earth (1991),Comedy|Drama,Spanish,USA,42853,1991
1280,Raise the Red Lantern (1991),Drama,Spanish,India,65300,1991
1281,"Great Dictator, The (1940)",Comedy,Spanish,India,1549,1940
1282,Fantasia (1940),Animation|Children's|Musical,German,Canada,73394,1940
1283,High Noon (1952),Western,German,Italy,92253,1952
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,English,UK,66942,1946
1285,Heathers (1989),Comedy,Italian,India,95090,1989
1286,Somewhere in Time (1980),Drama|Romance,Italian,India,10176,1980
1287,Ben-Hur (1959),Action|Adventure|Drama,Italian,India,6909,1959
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,Spanish,USA,40829,1984
1289,Koyaanisqatsi (1983),Documentary|War,French,Italy,59676,1983
1290,Some Kind of Wonderful (1987),Drama|Romance,Spanish,USA,51229,1987
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,German,Italy,46925,1989
1292,Being There (1979),Comedy,Spanish,Italy,73803,1979
1293,Gandhi (1982),Drama,Spanish,Canada,79783,1982
1294,M*A*S*H (1970),Comedy|War,Italian,Italy,88965,1970
1295,"Unbearable Lightness of Being, The (1988)",Drama,German,Italy,27604,1988
1296,"Room with a View, A (1986)",Drama|Romance,English,Italy,12754,1986
1297,Real Genius (1985),Comedy,Italian,Canada,39978,1985
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,Spanish,Italy,93258,1982
1299,"Killing Fields, The (1984)",Drama|War,Italian,Italy,95847,1984
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,English,France,97722,1985
1301,Forbidden Planet (1956),Sci-Fi,German,India,57033,1956
1302,Field of Dreams (1989),Drama,German,Italy,17533,1989
1303,"Man Who Would Be King, The (1975)",Adventure,Italian,Italy,34561,1975
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,German,India,92205,1969
1305,"Paris, Texas (1984)",Drama,Spanish,France,77097,1984
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,French,France,62782,1991
1307,When Harry Met Sally... (1989),Comedy|Romance,French,USA,46433,1989
1308,I Shot a Man in Vegas (1995),Comedy,Spanish,France,95793,1995
1309,Parallel Sons (1995),Drama|Romance,German,UK,61004,1995
1310,Hype! (1996),Documentary,English,UK,98406,1996
1311,Santa with Muscles (1996),Comedy,French,France,7392,1996
1312,Female Perversions (1996),Drama,English,Italy,87719,1996
1313,Mad Dog Time (1996),Crime,Spanish,Canada,52722,1996
1314,Breathing Room (1996),Romance,Spanish,UK,71882,1996
1315,Paris Was a Woman (1995),Documentary,German,France,14404,1995
1316,Anna (1996),Drama,Italian,France,55723,1996
1317,I'm Not Rappaport (1996),Comedy,Spanish,UK,82739,1996
1318,Blue Juice (1995),Comedy|Drama,Spanish,India,39428,1995
1319,Kids of Survival (1993),Documentary,German,UK,94040,1993
1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,Italian,Canada,40566,1992
1321,"American Werewolf in London, An (1981)",Horror,Spanish,UK,81073,1981
1322,Amityville 1992: It's About Time (1992),Horror,Italian,UK,46259,1992
1323,Amityville 3-D (1983),Horror,Italian,India,48593,1983
1324,Amityville: Dollhouse (1996),Horror,Italian,USA,89405,1996
1325,Amityville: A New Generation (1993),Horror,Italian,Italy,14950,1993
1326,Amityville II: The Possession (1982),Horror,English,USA,7354,1982
1327,"Amityville Horror, The (1979)",Horror,French,France,54082,1979
1328,"Amityville Curse, The (1990)",Horror,Italian,France,23452,1990
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,Italian,India,15325,1974
1330,April Fool's Day (1986),Comedy|Horror,Italian,UK,47372,1986
1331,Audrey Rose (1977),Horror,English,USA,48775,1977
1332,"Believers, The (1987)",Horror|Thriller,Italian,Canada,83534,1987
1333,"Birds, The (1963)",Horror,Spanish,Italy,40646,1963
1334,"Blob, The (1958)",Horror|Sci-Fi,Italian,France,87596,1958
1335,Blood Beach (1981),Action|Horror,French,France,22483,1981
1336,Body Parts (1991),Horror,Italian,USA,96567,1991
1337,"Body Snatcher, The (1945)",Horror,Spanish,France,34434,1945
1339,Bram Stoker's Dracula (1992),Horror|Romance,Spanish,Italy,99574,1992
1340,Bride of Frankenstein (1935),Horror,Italian,Italy,13835,1935
1341,Burnt Offerings (1976),Horror,Italian,USA,8605,1976
1342,Candyman (1992),Horror,English,UK,92607,1992
1343,Cape Fear (1991),Thriller,English,UK,1915,1991
1344,Cape Fear (1962),Film-Noir|Thriller,German,USA,23895,1962
1345,Carrie (1976),Horror,English,Italy,88659,1976
1346,Cat People (1982),Horror,English,France,87155,1982
1347,"Nightmare on Elm Street, A (1984)",Horror,Italian,Canada,15057,1984
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,Spanish,France,86963,1922
1349,Nosferatu a Venezia (1986),Horror,French,Italy,73026,1986
1350,"Omen, The (1976)",Horror,English,India,35621,1976
1351,Blood & Wine (1997),Drama,German,France,26696,1997
1352,Albino Alligator (1996),Crime|Thriller,Italian,Canada,17711,1996
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,English,Italy,19197,1996
1354,Breaking the Waves (1996),Drama,Italian,Italy,21473,1996
1355,Nightwatch (1997),Horror|Thriller,Spanish,France,66352,1997
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,French,UK,76221,1996
1357,Shine (1996),Drama|Romance,English,Italy,47335,1996
1358,Sling Blade (1996),Drama|Thriller,Italian,India,65610,1996
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,English,India,10027,1996
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,German,USA,74810,1982
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,Italian,India,90489,1996
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,French,USA,91434,1970
1363,"Preacher's Wife, The (1996)",Drama,Italian,USA,34022,1996
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,Spanish,France,60151,1995
1365,Ridicule (1996),Drama,French,India,12530,1996
1366,"Crucible, The (1996)",Drama,Italian,Canada,95661,1996
1367,101 Dalmatians (1996),Children's|Comedy,Italian,USA,37963,1996
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,German,Italy,92211,1950
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,English,Canada,74128,1994
1370,Die Hard 2 (1990),Action|Thriller,German,UK,73508,1990
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,German,France,99109,1979
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,Spanish,France,5786,1991
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,German,Italy,72676,1989
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,French,UK,82845,1982
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,Italian,Italy,31440,1984
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,Italian,Italy,2113,1986
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,Italian,Canada,1862,1992
1378,Young Guns (1988),Action|Comedy|Western,French,USA,71677,1988
1379,Young Guns II (1990),Action|Comedy|Western,German,Canada,33562,1990
1380,Grease (1978),Comedy|Musical|Romance,Spanish,UK,63726,1978
1381,Grease 2 (1982),Comedy|Musical|Romance,English,Italy,41259,1982
1382,Marked for Death (1990),Action|Drama,English,Italy,20224,1990
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,Italian,UK,40577,1996
1384,"Substance of Fire, The (1996)",Drama,French,India,48407,1996
1385,Under Siege (1992),Action,Italian,USA,29838,1992
1386,Terror in a Texas Town (1958),Western,French,Canada,52998,1958
1387,Jaws (1975),Action|Horror,English,Canada,69086,1975
1388,Jaws 2 (1978),Action|Horror,German,Canada,1540,1978
1389,Jaws 3-D (1983),Action|Horror,English,India,94548,1983
1390,My Fellow Americans (1996),Comedy,German,UK,50605,1996
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,English,Canada,29240,1996
1392,Citizen Ruth (1996),Comedy|Drama,English,UK,48159,1996
1393,Jerry Maguire (1996),Drama|Romance,English,Italy,25227,1996
1394,Raising Arizona (1987),Comedy,Italian,UK,51564,1987
1395,Tin Men (1987),Comedy|Drama,German,USA,2321,1987
1396,Sneakers (1992),Crime|Drama|Sci-Fi,English,UK,61919,1992
1397,Bastard Out of Carolina (1996),Drama,French,India,23500,1996
1398,In Love and War (1996),Romance|War,Italian,Italy,15596,1996
1399,Marvin's Room (1996),Drama,Spanish,France,68442,1996
1400,Somebody is Waiting (1996),Drama,Spanish,Canada,89410,1996
1401,Ghosts of Mississippi (1996),Drama,French,France,13516,1996
1404,Night Falls on Manhattan (1997),Crime|Drama,Spanish,UK,25477,1997
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,German,France,35314,1996
1406,"Cérémonie, La (1995)",Drama,English,UK,19588,1995
1407,Scream (1996),Horror|Thriller,Spanish,India,6726,1996
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,French,USA,85617,1992
1409,Michael (1996),Comedy|Romance,Spanish,Italy,3055,1996
1410,"Evening Star, The (1996)",Comedy|Drama,French,USA,52455,1996
1411,Hamlet (1996),Drama,French,Canada,82105,1996
1412,Some Mother's Son (1996),Drama,Italian,UK,2920,1996
1413,"Whole Wide World, The (1996)",Drama,Italian,Canada,67616,1996
1414,Mother (1996),Comedy,Spanish,Italy,63671,1996
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,German,France,49454,1996
1416,Evita (1996),Drama|Musical,French,Canada,58525,1996
1417,"Portrait of a Lady, The (1996)",Drama,French,France,67198,1996
1419,Walkabout (1971),Drama,German,UK,32445,1971
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,English,USA,14088,1996
1421,Grateful Dead (1995),Documentary,Italian,USA,22990,1995
1422,Murder at 1600 (1997),Mystery|Thriller,French,Italy,51251,1997
1423,Hearts and Minds (1996),Drama,German,Italy,64909,1996
1424,Inside (1996),Action,English,India,3312,1996
1425,Fierce Creatures (1997),Comedy,Italian,France,93493,1997
1426,Zeus and Roxanne (1997),Children's,Spanish,Canada,86042,1997
1427,Turbulence (1997),Thriller,French,Canada,42849,1997
1428,Angel Baby (1995),Drama,German,Italy,28392,1995
1429,Jackie Chan's First Strike (1996),Action,Italian,USA,12748,1996
1430,Underworld (1997),Thriller,Italian,India,21158,1997
1431,Beverly Hills Ninja (1997),Action|Comedy,German,Canada,88652,1997
1432,Metro (1997),Action,Spanish,Canada,54187,1997
1433,"Machine, The (1994)",Comedy|Horror,German,India,34140,1994
1434,"Stranger, The (1994)",Action,English,France,25994,1994
1436,Falling in Love Again (1980),Comedy,Italian,France,82044,1980
1437,"Cement Garden, The (1993)",Drama,Spanish,USA,99518,1993
1438,Dante's Peak (1997),Action|Thriller,Italian,USA,12341,1997
1439,Meet Wally Sparks (1997),Comedy,French,USA,43822,1997
1440,Amos & Andrew (1993),Comedy,German,UK,46541,1993
1441,Benny & Joon (1993),Comedy|Romance,Spanish,UK,78487,1993
1442,Prefontaine (1997),Drama,French,UK,97053,1997
1443,"Tickle in the Heart, A (1996)",Documentary,French,France,77874,1996
1444,Guantanamera (1994),Comedy,Italian,UK,52414,1994
1445,McHale's Navy (1997),Comedy|War,German,USA,96201,1997
1446,Kolya (1996),Comedy,French,Italy,32199,1996
1447,Gridlock'd (1997),Crime,French,Canada,5813,1997
1448,Fire on the Mountain (1996),Documentary,Italian,France,19932,1996
1449,Waiting for Guffman (1996),Comedy,English,Italy,18914,1996
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,German,USA,95115,1996
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,Italian,USA,89143,1997
1454,SubUrbia (1997),Comedy,German,France,76013,1997
1455,Hotel de Love (1996),Comedy|Romance,English,France,32652,1996
1456,"Pest, The (1997)",Comedy,French,Italy,1785,1997
1457,Fools Rush In (1997),Comedy|Romance,Italian,Canada,56821,1997
1458,Touch (1997),Romance,Spanish,India,60579,1997
1459,Absolute Power (1997),Mystery|Thriller,Italian,USA,29420,1997
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,French,France,68574,1997
1461,Vegas Vacation (1997),Comedy,French,Canada,79661,1997
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,English,USA,14758,1996
1463,That Old Feeling (1997),Comedy|Romance,English,USA,9009,1997
1464,Lost Highway (1997),Mystery,Spanish,UK,29480,1997
1465,Rosewood (1997),Drama,Spanish,Canada,53663,1997
1466,Donnie Brasco (1997),Crime|Drama,French,France,48420,1997
1467,Salut cousin! (1996),Comedy|Drama,Spanish,India,73524,1996
1468,Booty Call (1997),Comedy|Romance,English,Italy,11932,1997
1470,Rhyme & Reason (1997),Documentary,English,Canada,90351,1997
1471,Boys Life 2 (1997),Drama,Italian,Canada,29398,1997
1472,City of Industry (1997),Crime|Thriller,English,Italy,97084,1997
1473,Best Men (1997),Action|Comedy|Crime|Drama,Spanish,UK,26715,1997
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,French,USA,61943,1997
1475,Kama Sutra: A Tale of Love (1996),Romance,Italian,UK,17002,1996
1476,Private Parts (1997),Comedy|Drama,Italian,Canada,37881,1997
1477,Love Jones (1997),Romance,Spanish,UK,77655,1997
1479,"Saint, The (1997)",Action|Romance|Thriller,English,USA,32267,1997
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,German,France,32770,1997
1482,"Van, The (1996)",Comedy|Drama,English,Italy,24166,1996
1483,Crash (1996),Drama|Thriller,Italian,UK,98781,1996
1484,"Daytrippers, The (1996)",Mystery,French,UK,74651,1996
1485,Liar Liar (1997),Comedy,French,Canada,77607,1997
1486,"Quiet Room, The (1996)",Drama,Spanish,India,4540,1996
1487,Selena (1997),Drama|Musical,Italian,France,30005,1997
1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,Italian,Italy,31957,1997
1489,Cats Don't Dance (1997),Animation|Children's|Musical,English,Canada,83639,1997
1490,B*A*P*S (1997),Comedy,French,India,81899,1997
1493,Love and Other Catastrophes (1996),Romance,English,India,56582,1996
1494,"Sixth Man, The (1997)",Comedy,German,Italy,43262,1997
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,Spanish,USA,76774,1997
1496,Anna Karenina (1997),Drama|Romance,Spanish,USA,15878,1997
1497,Double Team (1997),Action,English,UK,71208,1997
1498,Inventing the Abbotts (1997),Drama|Romance,Spanish,India,68701,1997
1499,Anaconda (1997),Action|Adventure|Thriller,French,India,27797,1997
1500,Grosse Pointe Blank (1997),Comedy|Crime,Italian,France,93842,1997
1501,Keys to Tulsa (1997),Crime,English,USA,7473,1997
1502,Kissed (1996),Romance,German,France,18634,1996
1503,8 Heads in a Duffel Bag (1997),Comedy,English,UK,20920,1997
1504,Hollow Reed (1996),Drama,Spanish,USA,5943,1996
1507,Paradise Road (1997),Drama|War,Spanish,India,97352,1997
1508,Traveller (1997),Drama,English,France,74209,1997
1509,All Over Me (1997),Drama,Spanish,USA,46857,1997
1510,"Brother's Kiss, A (1997)",Drama,Spanish,Italy,87369,1997
1511,A Chef in Love (1996),Comedy,Italian,India,84825,1996
1513,Romy and Michele's High School Reunion (1997),Comedy,Spanish,Italy,86057,1997
1514,Temptress Moon (Feng Yue) (1996),Romance,French,Italy,55976,1996
1515,Volcano (1997),Drama|Thriller,Spanish,USA,41168,1997
1516,Children of the Revolution (1996),Comedy,Italian,France,89718,1996
1517,Austin Powers: International Man of Mystery (1997),Comedy,German,Italy,9026,1997
1518,Breakdown (1997),Action|Thriller,Italian,Italy,98819,1997
1519,Broken English (1996),Drama,Spanish,UK,77958,1996
1520,Commandments (1997),Romance,Spanish,USA,94529,1997
1522,Ripe (1996),Drama,Italian,UK,70204,1996
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,German,Canada,83754,1997
1524,"Turning, The (1992)",Drama,Italian,Canada,29700,1992
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,Spanish,France,32127,1997
1526,Fathers' Day (1997),Comedy,Spanish,USA,32212,1997
1527,"Fifth Element, The (1997)",Action|Sci-Fi,German,USA,74393,1997
