UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device
SF_2131,49,M,Italy,Subscriber,365,Mobile
SF_2132,15,M,France,Free,295,Mobile
SF_2133,52,F,Italy,Subscriber,106,Smart TV
SF_2134,35,M,UK,Free,127,Tablet
SF_2135,37,M,India,Subscriber,130,Desktop
SF_2136,49,M,India,Subscriber,219,Tablet
SF_2137,51,F,USA,Subscriber,201,Tablet
SF_2138,33,F,Italy,Free,390,Mobile
SF_2139,60,F,France,Subscriber,170,Mobile
SF_2140,47,M,Canada,Free,299,Desktop
SF_2141,40,F,Italy,Subscriber,160,Desktop
SF_2142,24,F,France,Subscriber,35,Tablet
SF_2143,17,M,UK,Subscriber,120,Smart TV
SF_2144,57,M,Canada,Subscriber,11,Smart TV
SF_2145,21,M,Italy,Subscriber,186,Tablet
SF_2146,52,M,UK,Free,183,Tablet
SF_2147,11,F,USA,Subscriber,367,Desktop
SF_2148,16,F,USA,Free,332,Mobile
SF_2149,30,M,India,Subscriber,154,Smart TV
SF_2150,37,F,USA,Free,207,Smart TV
SF_2151,50,M,Canada,Free,122,Tablet
SF_2152,19,M,Canada,Free,324,Smart TV
SF_2153,14,M,Italy,Subscriber,85,Desktop
SF_2154,37,M,Canada,Subscriber,259,Desktop
SF_2155,52,F,UK,Free,318,Desktop
SF_2156,10,M,UK,Free,417,Smart TV
SF_2157,10,F,Canada,Subscriber,99,Tablet
SF_2158,19,M,Italy,Free,330,Smart TV
SF_2159,15,F,France,Free,192,Mobile
SF_2160,64,F,UK,Free,490,Mobile
SF_2161,55,F,India,Free,156,Smart TV
SF_2162,35,F,Italy,Free,237,Desktop
SF_2163,26,M,Canada,Free,260,Smart TV
SF_2164,38,M,France,Subscriber,381,Desktop
SF_2165,23,M,USA,Subscriber,208,Desktop
SF_2166,60,M,India,Free,161,Smart TV
SF_2167,18,F,Italy,Free,112,Smart TV
SF_2168,45,M,Canada,Free,127,Mobile
SF_2169,13,M,India,Subscriber,382,Tablet
SF_2170,36,F,Italy,Free,225,Mobile
SF_2171,56,M,France,Free,119,Mobile
SF_2172,54,M,France,Subscriber,349,Tablet
SF_2173,49,M,USA,Free,345,Mobile
SF_2174,57,M,USA,Free,323,Desktop
SF_2175,13,M,France,Subscriber,481,Desktop
SF_2176,50,M,Italy,Subscriber,386,Smart TV
SF_2177,33,F,France,Free,171,Smart TV
SF_2178,44,M,India,Free,227,Tablet
SF_2179,45,F,Canada,Free,318,Smart TV
SF_2180,28,M,India,Subscriber,211,Tablet
SF_2181,17,M,Canada,Free,263,Tablet
SF_2182,53,F,Canada,Subscriber,52,Mobile
SF_2183,47,F,USA,Subscriber,171,Smart TV
SF_2184,41,M,Canada,Subscriber,142,Tablet
SF_2185,64,M,Italy,Subscriber,363,Mobile
SF_2186,47,M,Italy,Subscriber,210,Smart TV
SF_2187,22,M,Italy,Subscriber,31,Tablet
SF_2188,17,F,Italy,Subscriber,318,Mobile
SF_2189,39,M,USA,Free,146,Desktop
SF_2190,38,F,Italy,Free,288,Desktop
SF_2191,63,M,Canada,Free,178,Mobile
SF_2192,34,F,USA,Subscriber,16,Tablet
SF_2193,11,M,Italy,Subscriber,64,Tablet
SF_2194,62,M,Canada,Subscriber,401,Desktop
SF_2195,20,M,India,Free,247,Smart TV
SF_2196,19,M,UK,Free,157,Mobile
SF_2197,39,F,France,Free,18,Smart TV
SF_2198,41,F,USA,Subscriber,228,Tablet
SF_2199,24,M,UK,Free,271,Tablet
SF_2200,54,M,UK,Free,178,Desktop
SF_2201,65,M,UK,Subscriber,301,Tablet
SF_2202,32,F,Canada,Subscriber,302,Mobile
SF_2203,12,M,Canada,Subscriber,467,Smart TV
SF_2204,31,M,UK,Free,390,Smart TV
SF_2205,48,F,UK,Free,340,Desktop
SF_2206,21,M,Canada,Subscriber,212,Tablet
SF_2207,46,M,Canada,Free,430,Tablet
SF_2208,62,M,Italy,Subscriber,421,Tablet
SF_2209,29,M,USA,Subscriber,317,Desktop
SF_2210,25,M,USA,Free,272,Mobile
SF_2211,27,M,Italy,Free,417,Mobile
SF_2212,46,M,UK,Free,221,Smart TV
SF_2213,64,F,USA,Free,134,Smart TV
SF_2214,63,F,Italy,Subscriber,486,Mobile
SF_2215,21,F,Italy,Free,21,Tablet
SF_2216,14,F,India,Free,273,Desktop
SF_2217,18,M,India,Subscriber,155,Desktop
SF_2218,25,M,Canada,Free,405,Smart TV
SF_2219,55,M,France,Free,278,Desktop
SF_2220,41,F,France,Subscriber,339,Mobile
SF_2221,55,M,Italy,Subscriber,330,Desktop
SF_2222,23,F,UK,Free,290,Smart TV
SF_2223,37,M,USA,Subscriber,220,Tablet
SF_2224,32,M,Italy,Free,357,Desktop
SF_2225,19,M,India,Subscriber,102,Smart TV
SF_2226,10,F,Canada,Subscriber,286,Desktop
SF_2227,22,M,UK,Free,161,Tablet
SF_2228,48,M,France,Subscriber,446,Smart TV
SF_2229,56,M,Italy,Free,149,Mobile
SF_2230,61,F,Canada,Free,192,Desktop
SF_2231,42,M,Canada,Free,450,Tablet
SF_2232,65,M,UK,Subscriber,472,Tablet
SF_2233,37,F,India,Subscriber,283,Tablet
SF_2234,10,M,USA,Free,445,Tablet
SF_2235,48,M,India,Subscriber,409,Smart TV
SF_2236,24,M,France,Free,351,Mobile
SF_2237,16,F,UK,Subscriber,209,Smart TV
SF_2238,36,F,Canada,Subscriber,379,Desktop
SF_2239,22,M,France,Free,449,Smart TV
SF_2240,59,M,India,Free,44,Smart TV
SF_2241,33,M,USA,Free,17,Mobile
SF_2242,49,M,India,Subscriber,148,Smart TV
SF_2243,21,M,UK,Subscriber,259,Tablet
SF_2244,22,M,Italy,Subscriber,117,Tablet
SF_2245,26,M,India,Subscriber,494,Smart TV
SF_2246,9,M,Italy,Subscriber,44,Desktop
SF_2247,38,M,Italy,Subscriber,36,Desktop
SF_2248,35,F,UK,Free,276,Smart TV
SF_2249,23,M,Canada,Subscriber,449,Mobile
SF_2250,37,M,France,Subscriber,95,Desktop
SF_2251,13,M,UK,Subscriber,112,Desktop
SF_2252,23,F,Italy,Subscriber,74,Smart TV
SF_2253,11,F,Canada,Free,50,Desktop
SF_2254,43,M,USA,Subscriber,454,Mobile
SF_2255,40,F,UK,Free,470,Desktop
SF_2256,58,F,UK,Subscriber,208,Smart TV
SF_2257,10,F,France,Free,354,Smart TV
SF_2258,24,F,Canada,Subscriber,303,Mobile
SF_2259,65,F,Italy,Free,276,Mobile
SF_2260,15,F,India,Subscriber,423,Smart TV
SF_2261,31,M,India,Free,256,Smart TV
SF_2262,31,M,Canada,Subscriber,418,Mobile
SF_2263,58,M,UK,Free,20,Desktop
SF_2264,52,F,USA,Free,18,Smart TV
SF_2265,64,M,Italy,Subscriber,395,Mobile
SF_2266,23,F,India,Subscriber,327,Mobile
SF_2267,39,F,Canada,Free,14,Desktop
SF_2268,33,F,UK,Subscriber,213,Desktop
SF_2269,34,F,India,Subscriber,37,Smart TV
SF_2270,37,M,France,Subscriber,217,Desktop
SF_2271,19,M,USA,Subscriber,33,Smart TV
SF_2272,9,M,Canada,Subscriber,407,Mobile
SF_2273,53,M,Canada,Free,429,Smart TV
SF_2274,17,M,France,Subscriber,461,Mobile
SF_2275,50,M,Italy,Subscriber,350,Smart TV
SF_2276,10,M,UK,Subscriber,439,Mobile
SF_2277,27,F,Italy,Subscriber,160,Desktop
SF_2278,39,M,France,Subscriber,439,Mobile
SF_2279,43,M,Canada,Free,429,Desktop
SF_2280,35,M,Canada,Free,234,Desktop
SF_2281,33,M,USA,Free,424,Mobile
SF_2282,20,M,Canada,Subscriber,294,Mobile
SF_2283,21,M,USA,Free,349,Smart TV
SF_2284,20,M,Italy,Subscriber,191,Mobile
SF_2285,51,F,France,Subscriber,453,Desktop
SF_2286,26,M,Canada,Subscriber,172,Tablet
SF_2287,59,M,India,Subscriber,75,Tablet
SF_2288,38,M,India,Subscriber,482,Desktop
SF_2289,16,F,Canada,Subscriber,90,Tablet
SF_2290,45,M,France,Subscriber,23,Smart TV
SF_2291,60,M,UK,Free,315,Tablet
SF_2292,27,M,USA,Subscriber,236,Desktop
SF_2293,28,F,India,Free,474,Smart TV
SF_2294,60,M,India,Free,410,Tablet
SF_2295,21,M,Italy,Free,424,Desktop
SF_2296,17,F,UK,Subscriber,410,Smart TV
SF_2297,49,M,USA,Free,477,Tablet
SF_2298,29,M,USA,Free,432,Mobile
SF_2299,22,F,India,Subscriber,234,Tablet
SF_2300,30,M,India,Free,188,Mobile
SF_2301,11,F,UK,Free,225,Desktop
SF_2302,58,M,USA,Free,270,Smart TV
SF_2303,60,M,France,Free,252,Mobile
SF_2304,47,M,France,Free,338,Mobile
SF_2305,32,M,India,Free,268,Tablet
SF_2306,46,F,USA,Subscriber,331,Desktop
SF_2307,34,M,Italy,Free,441,Smart TV
SF_2308,34,F,Italy,Subscriber,446,Desktop
SF_2309,53,F,India,Free,98,Smart TV
SF_2310,54,M,Italy,Free,78,Mobile
SF_2311,60,F,USA,Free,14,Tablet
SF_2312,26,M,Canada,Free,177,Desktop
SF_2313,41,F,Canada,Free,261,Tablet
SF_2314,21,F,India,Free,271,Mobile
SF_2315,34,M,France,Subscriber,145,Smart TV
SF_2316,11,M,UK,Subscriber,39,Tablet
SF_2317,47,F,Canada,Subscriber,159,Mobile
SF_2318,40,M,USA,Subscriber,244,Desktop
SF_2319,13,M,UK,Free,294,Mobile
SF_2320,30,F,USA,Subscriber,319,Mobile
SF_2321,14,M,Canada,Free,226,Mobile
SF_2322,57,F,India,Free,147,Tablet
SF_2323,51,M,Italy,Free,496,Tablet
SF_2324,10,M,UK,Free,156,Mobile
SF_2325,26,F,India,Free,249,Tablet
SF_2326,58,M,USA,Subscriber,294,Desktop
SF_2327,27,M,India,Free,105,Mobile
SF_2328,35,M,France,Free,105,Tablet
SF_2329,59,F,Canada,Subscriber,306,Smart TV
SF_2330,58,M,France,Subscriber,364,Tablet
SF_2331,44,M,UK,Free,351,Desktop
SF_2332,42,M,UK,Free,72,Smart TV
SF_2333,55,M,UK,Free,49,Desktop
SF_2334,65,F,UK,Free,145,Mobile
SF_2335,27,M,Italy,Subscriber,226,Tablet
SF_2336,56,M,Italy,Subscriber,337,Desktop
SF_2337,39,M,USA,Subscriber,405,Smart TV
SF_2338,49,M,Italy,Subscriber,279,Desktop
SF_2339,14,F,France,Subscriber,417,Desktop
SF_2340,54,M,USA,Free,396,Tablet
SF_2341,11,M,Canada,Free,449,Tablet
SF_2342,36,M,France,Free,179,Smart TV
SF_2343,53,F,Canada,Free,326,Smart TV
SF_2344,30,M,Canada,Free,267,Tablet
SF_2345,52,M,USA,Free,120,Tablet
SF_2346,54,F,USA,Subscriber,397,Smart TV
SF_2347,44,M,Italy,Subscriber,35,Smart TV
SF_2348,37,M,USA,Subscriber,455,Tablet
SF_2349,60,M,USA,Free,83,Mobile
SF_2350,16,M,UK,Free,335,Desktop
SF_2351,18,F,India,Subscriber,93,Tablet
SF_2352,12,M,USA,Subscriber,334,Tablet
SF_2353,52,F,UK,Free,395,Tablet
SF_2354,63,M,UK,Free,282,Mobile
SF_2355,39,F,USA,Subscriber,336,Smart TV
SF_2356,64,F,UK,Subscriber,338,Tablet
SF_2357,51,F,Italy,Subscriber,134,Desktop
SF_2358,35,F,Canada,Free,233,Smart TV
SF_2359,61,M,UK,Free,134,Desktop
SF_2360,54,M,Canada,Free,408,Desktop
SF_2361,19,M,Italy,Subscriber,222,Tablet
SF_2362,35,M,USA,Subscriber,11,Desktop
SF_2363,31,M,UK,Free,85,Mobile
SF_2364,28,F,France,Free,292,Desktop
SF_2365,42,M,India,Subscriber,72,Mobile
SF_2366,60,F,India,Subscriber,497,Mobile
SF_2367,48,F,India,Free,66,Tablet
SF_2368,28,F,Canada,Free,288,Smart TV
SF_2369,47,M,UK,Subscriber,358,Tablet
SF_2370,22,M,Italy,Free,111,Mobile
SF_2371,37,F,India,Free,364,Mobile
SF_2372,27,F,India,Subscriber,110,Mobile
SF_2373,65,M,Italy,Free,206,Tablet
SF_2374,27,M,France,Free,277,Tablet
SF_2375,48,F,Italy,Subscriber,133,Smart TV
SF_2376,35,M,India,Subscriber,417,Smart TV
SF_2377,12,M,India,Subscriber,270,Mobile
SF_2378,60,M,USA,Subscriber,383,Tablet
SF_2379,12,M,Italy,Free,32,Desktop
SF_2380,39,M,USA,Free,29,Mobile
SF_2381,64,F,UK,Subscriber,200,Desktop
SF_2382,64,M,Canada,Subscriber,233,Mobile
SF_2383,62,F,USA,Free,46,Desktop
SF_2384,31,M,Italy,Subscriber,392,Smart TV
SF_2385,61,F,Italy,Subscriber,274,Tablet
SF_2386,36,F,UK,Subscriber,33,Desktop
SF_2387,46,M,Italy,Free,453,Mobile
SF_2388,29,M,France,Subscriber,204,Mobile
SF_2389,9,M,India,Subscriber,17,Tablet
SF_2390,47,F,Italy,Free,493,Tablet
SF_2391,25,M,France,Free,265,Smart TV
SF_2392,34,F,India,Subscriber,257,Tablet
SF_2393,42,M,USA,Free,318,Mobile
SF_2394,32,M,Italy,Subscriber,227,Desktop
SF_2395,60,M,Italy,Free,207,Desktop
SF_2396,55,F,USA,Free,102,Smart TV
SF_2397,64,F,UK,Subscriber,202,Smart TV
SF_2398,58,M,France,Free,497,Tablet
SF_2399,9,M,France,Free,474,Tablet
SF_2400,55,F,France,Subscriber,39,Desktop
SF_2401,11,M,Italy,Subscriber,271,Tablet
SF_2402,55,M,France,Free,288,Desktop
SF_2403,40,M,UK,Free,240,Desktop
SF_2404,20,M,UK,Free,184,Smart TV
SF_2405,31,M,Canada,Free,32,Smart TV
SF_2406,20,F,UK,Free,386,Desktop
SF_2407,56,M,India,Free,470,Tablet
SF_2408,50,F,USA,Subscriber,190,Smart TV
SF_2409,35,F,Italy,Subscriber,101,Tablet
SF_2410,26,M,Italy,Subscriber,84,Smart TV
SF_2411,27,F,France,Subscriber,246,Smart TV
SF_2412,45,M,Canada,Subscriber,424,Mobile
SF_2413,39,F,India,Free,390,Mobile
SF_2414,44,M,Canada,Subscriber,376,Desktop
SF_2415,14,M,Canada,Subscriber,58,Desktop
SF_2416,17,M,USA,Subscriber,17,Mobile
SF_2417,42,M,Italy,Free,162,Desktop
SF_2418,59,F,USA,Subscriber,102,Mobile
SF_2419,43,M,Italy,Free,498,Desktop
SF_2420,61,M,Italy,Free,397,Tablet
SF_2421,49,M,France,Free,443,Smart TV
SF_2422,10,F,Italy,Subscriber,134,Tablet
SF_2423,59,F,France,Free,393,Desktop
SF_2424,47,M,India,Free,313,Desktop
SF_2425,19,F,France,Free,117,Tablet
SF_2426,34,M,India,Subscriber,163,Desktop
SF_2427,29,F,India,Free,125,Tablet
SF_2428,46,M,Italy,Free,45,Smart TV
SF_2429,29,M,Canada,Free,458,Smart TV
SF_2430,38,M,France,Free,265,Tablet
SF_2431,11,F,France,Free,349,Mobile
SF_2432,17,M,UK,Subscriber,101,Mobile
SF_2433,55,M,UK,Free,208,Smart TV
SF_2434,50,M,USA,Free,429,Tablet
SF_2435,35,M,Canada,Subscriber,443,Smart TV
SF_2436,9,M,USA,Free,100,Tablet
SF_2437,11,M,UK,Free,323,Smart TV
SF_2438,30,M,Italy,Subscriber,247,Mobile
SF_2439,39,M,France,Free,219,Tablet
SF_2440,44,M,France,Subscriber,69,Desktop
SF_2441,11,F,France,Free,475,Desktop
SF_2442,12,M,France,Free,260,Smart TV
SF_2443,51,F,UK,Free,12,Smart TV
SF_2444,45,F,USA,Subscriber,140,Desktop
SF_2445,32,M,India,Free,10,Tablet
SF_2446,32,M,Italy,Free,150,Desktop
SF_2447,50,M,Canada,Subscriber,482,Smart TV
SF_2448,20,M,France,Free,378,Tablet
SF_2449,37,M,India,Free,176,Desktop
SF_2450,16,M,France,Free,286,Smart TV
SF_2451,45,M,Canada,Subscriber,156,Mobile
SF_2452,35,M,UK,Subscriber,129,Smart TV
SF_2453,59,M,USA,Subscriber,21,Desktop
SF_2454,30,M,UK,Free,82,Mobile
SF_2455,41,M,Italy,Free,217,Desktop
SF_2456,36,M,Canada,Subscriber,80,Tablet
SF_2457,24,M,USA,Subscriber,285,Desktop
SF_2458,18,M,Canada,Subscriber,63,Desktop
SF_2459,22,M,France,Subscriber,482,Desktop
SF_2460,53,F,Canada,Free,268,Tablet
SF_2461,63,M,USA,Subscriber,349,Desktop
SF_2462,33,M,Italy,Free,10,Mobile
SF_2463,25,M,Canada,Free,118,Mobile
SF_2464,25,F,India,Subscriber,458,Mobile
SF_2465,43,M,Canada,Subscriber,251,Desktop
SF_2466,58,M,France,Free,284,Tablet
SF_2467,63,M,Canada,Subscriber,292,Tablet
SF_2468,17,M,India,Subscriber,223,Smart TV
SF_2469,27,M,USA,Free,308,Mobile
SF_2470,31,M,USA,Subscriber,322,Tablet
SF_2471,22,M,Italy,Free,185,Mobile
SF_2472,9,M,India,Free,265,Smart TV
SF_2473,54,M,France,Free,195,Smart TV
SF_2474,44,M,France,Free,406,Smart TV
SF_2475,47,F,Canada,Free,421,Mobile
SF_2476,15,M,India,Free,264,Smart TV
SF_2477,40,M,India,Subscriber,387,Mobile
SF_2478,20,M,UK,Subscriber,18,Desktop
SF_2479,41,F,India,Free,70,Tablet
SF_2480,56,F,Italy,Subscriber,212,Mobile
SF_2481,36,M,India,Free,312,Smart TV
SF_2482,42,F,Canada,Subscriber,62,Mobile
SF_2483,19,M,India,Subscriber,212,Smart TV
SF_2484,39,M,Italy,Subscriber,183,Smart TV
SF_2485,19,M,Canada,Free,428,Mobile
SF_2486,65,M,Canada,Free,498,Mobile
SF_2487,24,M,France,Free,390,Smart TV
SF_2488,20,F,France,Subscriber,67,Desktop
SF_2489,28,F,Italy,Subscriber,297,Desktop
SF_2490,22,M,India,Free,14,Mobile
SF_2491,32,M,USA,Subscriber,300,Desktop
SF_2492,14,F,Canada,Free,247,Desktop
SF_2493,47,M,UK,Free,322,Mobile
SF_2494,24,M,Italy,Free,327,Tablet
SF_2495,15,F,UK,Subscriber,136,Desktop
SF_2496,49,M,Canada,Subscriber,154,Smart TV
SF_2497,56,F,India,Free,224,Tablet
SF_2498,42,M,India,Subscriber,249,Smart TV
SF_2499,12,M,Canada,Free,381,Tablet
SF_2500,19,M,USA,Free,474,Mobile
SF_2501,44,M,India,Subscriber,26,Mobile
SF_2502,56,M,Canada,Subscriber,243,Desktop
SF_2503,27,M,UK,Subscriber,38,Tablet
SF_2504,42,M,Italy,Subscriber,320,Mobile
SF_2505,18,M,India,Free,281,Mobile
SF_2506,37,F,Canada,Subscriber,176,Tablet
SF_2507,32,M,Canada,Subscriber,325,Tablet
SF_2508,29,F,UK,Subscriber,431,Mobile
SF_2509,30,M,Italy,Subscriber,118,Tablet
SF_2510,15,M,India,Free,349,Smart TV
SF_2511,30,M,France,Subscriber,107,Desktop
SF_2512,20,F,USA,Subscriber,206,Tablet
SF_2513,41,M,UK,Free,109,Desktop
SF_2514,19,M,Italy,Subscriber,303,Mobile
SF_2515,25,M,USA,Subscriber,198,Smart TV
SF_2516,12,F,Canada,Subscriber,427,Mobile
SF_2517,25,F,India,Free,37,Desktop
SF_2518,23,M,France,Subscriber,338,Tablet
SF_2519,51,F,France,Subscriber,369,Tablet
SF_2520,37,F,USA,Subscriber,272,Desktop
SF_2521,10,M,UK,Subscriber,417,Mobile
SF_2522,56,M,Italy,Free,205,Tablet
SF_2523,39,M,Italy,Free,242,Desktop
SF_2524,64,F,France,Free,77,Mobile
SF_2525,57,F,India,Subscriber,432,Tablet
SF_2526,44,M,Italy,Free,236,Desktop
SF_2527,20,M,USA,Subscriber,374,Mobile
SF_2528,51,M,Canada,Free,458,Mobile
SF_2529,14,F,Italy,Subscriber,215,Tablet
SF_2530,22,M,Italy,Free,117,Mobile
SF_2531,21,F,France,Free,433,Smart TV
SF_2532,32,F,India,Subscriber,48,Mobile
SF_2533,17,F,UK,Subscriber,172,Mobile
SF_2534,47,F,France,Free,441,Desktop
SF_2535,30,F,Italy,Free,54,Mobile
SF_2536,39,M,France,Free,137,Mobile
SF_2537,26,M,France,Free,296,Mobile
SF_2538,20,M,Canada,Subscriber,401,Desktop
SF_2539,47,M,France,Subscriber,399,Mobile
SF_2540,10,F,India,Subscriber,422,Smart TV
SF_2541,52,F,India,Subscriber,85,Mobile
SF_2542,28,F,France,Free,412,Mobile
SF_2543,27,F,USA,Subscriber,477,Desktop
SF_2544,15,M,Italy,Free,388,Tablet
SF_2545,53,M,USA,Subscriber,140,Smart TV
SF_2546,33,F,Italy,Free,323,Mobile
SF_2547,61,F,India,Subscriber,378,Tablet
SF_2548,32,F,France,Free,352,Smart TV
SF_2549,13,M,USA,Free,317,Tablet
SF_2550,16,M,India,Free,249,Smart TV
SF_2551,50,M,UK,Subscriber,67,Mobile
SF_2552,12,F,Italy,Free,88,Tablet
SF_2553,47,M,UK,Free,307,Smart TV
SF_2554,27,M,UK,Subscriber,74,Smart TV
SF_2555,15,M,UK,Free,340,Smart TV
SF_2556,12,M,Italy,Free,364,Smart TV
SF_2557,62,F,Italy,Free,238,Tablet
SF_2558,18,M,USA,Free,218,Smart TV
SF_2559,51,M,Canada,Subscriber,399,Mobile
SF_2560,48,F,France,Subscriber,104,Smart TV
SF_2561,15,M,India,Subscriber,75,Tablet
SF_2562,63,M,USA,Free,67,Smart TV
SF_2563,39,M,UK,Free,175,Mobile
SF_2564,48,F,France,Subscriber,212,Tablet
SF_2565,59,M,Canada,Free,35,Desktop
SF_2566,48,M,UK,Subscriber,153,Mobile
SF_2567,47,M,Canada,Free,71,Mobile
SF_2568,51,M,USA,Free,171,Tablet
SF_2569,47,M,UK,Free,359,Smart TV
SF_2570,14,F,Canada,Subscriber,410,Desktop
SF_2571,44,M,India,Free,183,Tablet
SF_2572,20,M,USA,Free,413,Desktop
SF_2573,21,M,UK,Free,164,Mobile
SF_2574,21,M,Italy,Free,337,Desktop
SF_2575,17,M,USA,Subscriber,75,Mobile
SF_2576,17,M,India,Free,160,Tablet
SF_2577,37,M,UK,Free,314,Mobile
SF_2578,42,M,India,Subscriber,138,Desktop
SF_2579,63,M,Canada,Free,383,Tablet
SF_2580,25,F,USA,Free,442,Desktop
SF_2581,29,M,UK,Free,467,Desktop
SF_2582,47,F,UK,Free,352,Desktop
SF_2583,28,M,USA,Subscriber,412,Smart TV
SF_2584,19,F,India,Subscriber,155,Desktop
SF_2585,58,M,India,Subscriber,398,Desktop
SF_2586,49,M,India,Subscriber,211,Mobile
SF_2587,35,M,Italy,Free,89,Smart TV
SF_2588,30,F,Canada,Subscriber,98,Mobile
SF_2589,44,M,India,Subscriber,438,Smart TV
SF_2590,44,M,UK,Subscriber,267,Tablet
SF_2591,20,M,USA,Subscriber,211,Tablet
SF_2592,63,M,Italy,Free,400,Smart TV
SF_2593,61,M,Italy,Subscriber,442,Mobile
SF_2594,56,M,Italy,Subscriber,351,Smart TV
SF_2595,33,M,France,Free,326,Mobile
SF_2596,20,M,France,Subscriber,63,Tablet
SF_2597,49,F,India,Subscriber,276,Mobile
SF_2598,56,M,Canada,Subscriber,241,Desktop
SF_2599,33,M,India,Free,96,Smart TV
SF_2600,14,M,USA,Free,251,Desktop
SF_2601,20,M,France,Free,339,Tablet
SF_2602,57,M,India,Free,438,Desktop
SF_2603,62,M,UK,Free,224,Desktop
SF_2604,15,M,France,Free,172,Desktop
SF_2605,19,M,UK,Subscriber,58,Mobile
SF_2606,18,M,USA,Free,422,Mobile
SF_2607,41,F,Canada,Free,281,Tablet
SF_2608,13,F,France,Subscriber,69,Mobile
SF_2609,45,F,France,Free,195,Tablet
SF_2610,63,M,USA,Subscriber,401,Mobile
SF_2611,39,M,India,Subscriber,236,Mobile
SF_2612,16,F,USA,Subscriber,371,Desktop
SF_2613,12,M,India,Subscriber,60,Smart TV
SF_2614,51,M,India,Free,184,Desktop
SF_2615,46,M,USA,Subscriber,141,Tablet
SF_2616,37,M,France,Subscriber,243,Desktop
SF_2617,30,F,India,Free,370,Smart TV
SF_2618,28,F,Italy,Free,466,Tablet
SF_2619,50,M,France,Subscriber,33,Tablet
SF_2620,16,M,UK,Free,138,Tablet
SF_2621,45,M,UK,Free,357,Desktop
SF_2622,46,F,USA,Free,129,Desktop
SF_2623,21,M,Canada,Free,167,Mobile
SF_2624,34,F,Canada,Subscriber,102,Mobile
SF_2625,27,M,Canada,Subscriber,129,Smart TV
SF_2626,32,M,France,Free,251,Smart TV
SF_2627,46,M,Canada,Subscriber,303,Tablet
SF_2628,16,F,UK,Free,421,Mobile
SF_2629,13,M,France,Subscriber,33,Mobile
SF_2630,51,F,India,Subscriber,158,Tablet
SF_2631,50,F,France,Free,126,Tablet
SF_2632,37,M,USA,Free,245,Smart TV
SF_2633,50,F,UK,Subscriber,202,Tablet
SF_2634,43,M,Canada,Subscriber,11,Smart TV
SF_2635,64,M,India,Free,411,Desktop
SF_2636,46,M,France,Free,245,Smart TV
SF_2637,59,F,Canada,Subscriber,79,Smart TV
SF_2638,64,M,Canada,Free,141,Tablet
SF_2639,30,F,UK,Free,233,Smart TV
SF_2640,56,M,Canada,Subscriber,57,Desktop
SF_2641,38,M,USA,Subscriber,101,Desktop
SF_2642,43,M,India,Free,375,Desktop
SF_2643,22,M,UK,Free,171,Tablet
SF_2644,48,M,Italy,Subscriber,136,Desktop
SF_2645,42,M,Canada,Subscriber,56,Tablet
SF_2646,39,M,France,Subscriber,257,Desktop
SF_2647,60,F,India,Subscriber,65,Tablet
SF_2648,48,M,France,Subscriber,127,Mobile
SF_2649,11,M,France,Free,23,Smart TV
SF_2650,10,M,India,Free,179,Smart TV
SF_2651,14,M,UK,Free,154,Mobile
SF_2652,47,M,France,Free,291,Tablet
SF_2653,61,M,Italy,Free,253,Mobile
SF_2654,25,F,USA,Free,464,Tablet
SF_2655,19,M,USA,Subscriber,231,Mobile
SF_2656,40,M,USA,Subscriber,37,Mobile
SF_2657,22,F,India,Free,96,Mobile
SF_2658,21,M,France,Free,143,Tablet
SF_2659,21,M,India,Free,108,Desktop
SF_2660,44,M,France,Free,488,Mobile
SF_2661,37,M,India,Free,223,Tablet
SF_2662,26,M,USA,Free,485,Mobile
SF_2663,29,F,France,Subscriber,292,Mobile
SF_2664,37,M,UK,Subscriber,24,Tablet
SF_2665,39,M,France,Subscriber,34,Tablet
SF_2666,54,M,India,Free,296,Mobile
SF_2667,41,F,Italy,Subscriber,498,Mobile
SF_2668,48,F,Canada,Subscriber,417,Tablet
SF_2669,46,M,France,Subscriber,482,Tablet
SF_2670,21,M,USA,Subscriber,431,Desktop
SF_2671,60,F,Canada,Subscriber,86,Mobile
SF_2672,12,M,Canada,Free,284,Smart TV
SF_2673,30,M,France,Subscriber,472,Tablet
SF_2674,10,M,Canada,Free,67,Tablet
SF_2675,26,M,India,Subscriber,138,Smart TV
SF_2676,48,M,Canada,Free,183,Smart TV
SF_2677,30,F,France,Subscriber,87,Smart TV
SF_2678,25,M,UK,Free,488,Mobile
SF_2679,30,F,Italy,Free,480,Tablet
SF_2680,43,M,France,Free,141,Desktop
SF_2681,45,F,India,Free,110,Tablet
SF_2682,53,M,France,Free,52,Desktop
SF_2683,58,M,Canada,Subscriber,459,Mobile
SF_2684,11,F,Italy,Subscriber,321,Desktop
SF_2685,13,M,UK,Subscriber,175,Desktop
SF_2686,18,M,USA,Free,157,Tablet
SF_2687,32,M,India,Free,45,Mobile
SF_2688,11,M,France,Free,39,Smart TV
SF_2689,46,M,France,Subscriber,47,Desktop
SF_2690,50,M,Canada,Free,386,Smart TV
SF_2691,36,M,UK,Free,480,Tablet
SF_2692,55,F,Canada,Subscriber,236,Smart TV
SF_2693,32,M,Italy,Free,18,Mobile
SF_2694,23,M,Canada,Free,224,Smart TV
SF_2695,60,M,Canada,Free,465,Mobile
