MovieID,Title,Genres,Language,Country,Total Views
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,English,Canada,74128
1370,Die Hard 2 (1990),Action|Thriller,German,UK,73508
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,German,France,99109
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,Spanish,France,5786
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,German,Italy,72676
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,French,UK,82845
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,Italian,Italy,31440
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,Italian,Italy,2113
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,Italian,Canada,1862
1378,Young Guns (1988),Action|Comedy|Western,French,USA,71677
1379,Young Guns II (1990),Action|Comedy|Western,German,Canada,33562
1380,Grease (1978),Comedy|Musical|Romance,Spanish,UK,63726
1381,Grease 2 (1982),Comedy|Musical|Romance,English,Italy,41259
1382,Marked for Death (1990),Action|Drama,English,Italy,20224
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,Italian,UK,40577
1384,"Substance of Fire, The (1996)",Drama,French,India,48407
1385,Under Siege (1992),Action,Italian,USA,29838
1386,Terror in a Texas Town (1958),Western,French,Canada,52998
1387,Jaws (1975),Action|Horror,English,Canada,69086
1388,Jaws 2 (1978),Action|Horror,German,Canada,1540
1389,Jaws 3-D (1983),Action|Horror,English,India,94548
1390,My Fellow Americans (1996),Comedy,German,UK,50605
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,English,Canada,29240
1392,Citizen Ruth (1996),Comedy|Drama,English,UK,48159
1393,Jerry Maguire (1996),Drama|Romance,English,Italy,25227
1394,Raising Arizona (1987),Comedy,Italian,UK,51564
1395,Tin Men (1987),Comedy|Drama,German,USA,2321
1396,Sneakers (1992),Crime|Drama|Sci-Fi,English,UK,61919
1397,Bastard Out of Carolina (1996),Drama,French,India,23500
1398,In Love and War (1996),Romance|War,Italian,Italy,15596
1399,Marvin's Room (1996),Drama,Spanish,France,68442
1400,Somebody is Waiting (1996),Drama,Spanish,Canada,89410
1401,Ghosts of Mississippi (1996),Drama,French,France,13516
1404,Night Falls on Manhattan (1997),Crime|Drama,Spanish,UK,25477
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,German,France,35314
1406,"Cérémonie, La (1995)",Drama,English,UK,19588
1407,Scream (1996),Horror|Thriller,Spanish,India,6726
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,French,USA,85617
1409,Michael (1996),Comedy|Romance,Spanish,Italy,3055
1410,"Evening Star, The (1996)",Comedy|Drama,French,USA,52455
1411,Hamlet (1996),Drama,French,Canada,82105
1412,Some Mother's Son (1996),Drama,Italian,UK,2920
1413,"Whole Wide World, The (1996)",Drama,Italian,Canada,67616
1414,Mother (1996),Comedy,Spanish,Italy,63671
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,German,France,49454
1416,Evita (1996),Drama|Musical,French,Canada,58525
1417,"Portrait of a Lady, The (1996)",Drama,French,France,67198
1419,Walkabout (1971),Drama,German,UK,32445
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,English,USA,14088
1421,Grateful Dead (1995),Documentary,Italian,USA,22990
1422,Murder at 1600 (1997),Mystery|Thriller,French,Italy,51251
1423,Hearts and Minds (1996),Drama,German,Italy,64909
1424,Inside (1996),Action,English,India,3312
1425,Fierce Creatures (1997),Comedy,Italian,France,93493
1426,Zeus and Roxanne (1997),Children's,Spanish,Canada,86042
1427,Turbulence (1997),Thriller,French,Canada,42849
1428,Angel Baby (1995),Drama,German,Italy,28392
1429,Jackie Chan's First Strike (1996),Action,Italian,USA,12748
1430,Underworld (1997),Thriller,Italian,India,21158
1431,Beverly Hills Ninja (1997),Action|Comedy,German,Canada,88652
1432,Metro (1997),Action,Spanish,Canada,54187
1433,"Machine, The (1994)",Comedy|Horror,German,India,34140
1434,"Stranger, The (1994)",Action,English,France,25994
1436,Falling in Love Again (1980),Comedy,Italian,France,82044
1437,"Cement Garden, The (1993)",Drama,Spanish,USA,99518
1438,Dante's Peak (1997),Action|Thriller,Italian,USA,12341
1439,Meet Wally Sparks (1997),Comedy,French,USA,43822
1440,Amos & Andrew (1993),Comedy,German,UK,46541
1441,Benny & Joon (1993),Comedy|Romance,Spanish,UK,78487
1442,Prefontaine (1997),Drama,French,UK,97053
1443,"Tickle in the Heart, A (1996)",Documentary,French,France,77874
1444,Guantanamera (1994),Comedy,Italian,UK,52414
1445,McHale's Navy (1997),Comedy|War,German,USA,96201
1446,Kolya (1996),Comedy,French,Italy,32199
1447,Gridlock'd (1997),Crime,French,Canada,5813
1448,Fire on the Mountain (1996),Documentary,Italian,France,19932
1449,Waiting for Guffman (1996),Comedy,English,Italy,18914
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,German,USA,95115
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,Italian,USA,89143
1454,SubUrbia (1997),Comedy,German,France,76013
1455,Hotel de Love (1996),Comedy|Romance,English,France,32652
1456,"Pest, The (1997)",Comedy,French,Italy,1785
1457,Fools Rush In (1997),Comedy|Romance,Italian,Canada,56821
1458,Touch (1997),Romance,Spanish,India,60579
1459,Absolute Power (1997),Mystery|Thriller,Italian,USA,29420
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,French,France,68574
1461,Vegas Vacation (1997),Comedy,French,Canada,79661
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,English,USA,14758
1463,That Old Feeling (1997),Comedy|Romance,English,USA,9009
1464,Lost Highway (1997),Mystery,Spanish,UK,29480
1465,Rosewood (1997),Drama,Spanish,Canada,53663
1466,Donnie Brasco (1997),Crime|Drama,French,France,48420
1467,Salut cousin! (1996),Comedy|Drama,Spanish,India,73524
1468,Booty Call (1997),Comedy|Romance,English,Italy,11932
1470,Rhyme & Reason (1997),Documentary,English,Canada,90351
1471,Boys Life 2 (1997),Drama,Italian,Canada,29398
1472,City of Industry (1997),Crime|Thriller,English,Italy,97084
1473,Best Men (1997),Action|Comedy|Crime|Drama,Spanish,UK,26715
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,French,USA,61943
1475,Kama Sutra: A Tale of Love (1996),Romance,Italian,UK,17002
1476,Private Parts (1997),Comedy|Drama,Italian,Canada,37881
1477,Love Jones (1997),Romance,Spanish,UK,77655
1479,"Saint, The (1997)",Action|Romance|Thriller,English,USA,32267
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,German,France,32770
1482,"Van, The (1996)",Comedy|Drama,English,Italy,24166
1483,Crash (1996),Drama|Thriller,Italian,UK,98781
1484,"Daytrippers, The (1996)",Mystery,French,UK,74651
1485,Liar Liar (1997),Comedy,French,Canada,77607
1486,"Quiet Room, The (1996)",Drama,Spanish,India,4540
1487,Selena (1997),Drama|Musical,Italian,France,30005
1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,Italian,Italy,31957
1489,Cats Don't Dance (1997),Animation|Children's|Musical,English,Canada,83639
1490,B*A*P*S (1997),Comedy,French,India,81899
1493,Love and Other Catastrophes (1996),Romance,English,India,56582
1494,"Sixth Man, The (1997)",Comedy,German,Italy,43262
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,Spanish,USA,76774
1496,Anna Karenina (1997),Drama|Romance,Spanish,USA,15878
1497,Double Team (1997),Action,English,UK,71208
1498,Inventing the Abbotts (1997),Drama|Romance,Spanish,India,68701
1499,Anaconda (1997),Action|Adventure|Thriller,French,India,27797
1500,Grosse Pointe Blank (1997),Comedy|Crime,Italian,France,93842
1501,Keys to Tulsa (1997),Crime,English,USA,7473
1502,Kissed (1996),Romance,German,France,18634
1503,8 Heads in a Duffel Bag (1997),Comedy,English,UK,20920
1504,Hollow Reed (1996),Drama,Spanish,USA,5943
1507,Paradise Road (1997),Drama|War,Spanish,India,97352
1508,Traveller (1997),Drama,English,France,74209
1509,All Over Me (1997),Drama,Spanish,USA,46857
1510,"Brother's Kiss, A (1997)",Drama,Spanish,Italy,87369
1511,A Chef in Love (1996),Comedy,Italian,India,84825
1513,Romy and Michele's High School Reunion (1997),Comedy,Spanish,Italy,86057
1514,Temptress Moon (Feng Yue) (1996),Romance,French,Italy,55976
1515,Volcano (1997),Drama|Thriller,Spanish,USA,41168
1516,Children of the Revolution (1996),Comedy,Italian,France,89718
1517,Austin Powers: International Man of Mystery (1997),Comedy,German,Italy,9026
1518,Breakdown (1997),Action|Thriller,Italian,Italy,98819
1519,Broken English (1996),Drama,Spanish,UK,77958
1520,Commandments (1997),Romance,Spanish,USA,94529
1522,Ripe (1996),Drama,Italian,UK,70204
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,German,Canada,83754
1524,"Turning, The (1992)",Drama,Italian,Canada,29700
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,Spanish,France,32127
1526,Fathers' Day (1997),Comedy,Spanish,USA,32212
1527,"Fifth Element, The (1997)",Action|Sci-Fi,German,USA,74393
1528,Intimate Relations (1996),Comedy,French,Canada,70069
1529,Nowhere (1997),Drama,English,Italy,75343
1531,Losing Chase (1996),Drama,German,UK,39701
1532,Sprung (1997),Comedy,English,Italy,71739
1533,"Promise, The (La Promesse) (1996)",Drama,English,UK,66624
1534,"Bonheur, Le (1965)",Drama,Spanish,France,95983
1535,Love! Valour! Compassion! (1997),Drama|Romance,French,France,54849
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,English,France,20805
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,German,Italy,76834
1539,Twin Town (1997),Comedy|Crime,French,UK,67623
1541,Addicted to Love (1997),Comedy|Romance,English,Canada,89348
1542,Brassed Off (1996),Comedy|Drama|Romance,Italian,UK,82689
1543,"Designated Mourner, The (1997)",Drama,English,USA,23601
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,Spanish,Canada,43117
1545,Ponette (1996),Drama,German,France,90970
1546,Schizopolis (1996),Comedy,English,UK,69390
1547,Shiloh (1997),Children's|Drama,German,India,51739
1548,"War at Home, The (1996)",Drama,German,USA,14985
1549,Rough Magic (1995),Drama|Romance,French,Canada,39862
1550,Trial and Error (1997),Comedy|Romance,English,Italy,54861
1551,Buddy (1997),Adventure|Children's|Drama,French,USA,62912
1552,Con Air (1997),Action|Adventure|Thriller,French,France,23329
1553,Late Bloomers (1996),Comedy,Spanish,France,33136
1554,"Pillow Book, The (1995)",Drama|Romance,German,UK,17624
1555,"To Have, or Not (1995)",Drama,German,India,70328
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,Italian,Italy,43141
1557,Squeeze (1996),Drama,Italian,USA,18475
1558,Sudden Manhattan (1996),Comedy,German,India,21437
1559,"Next Step, The (1995)",Drama,French,Canada,12963
1561,Wedding Bell Blues (1996),Comedy,German,Italy,85611
1562,Batman & Robin (1997),Action|Adventure|Crime,Italian,India,35295
1563,Dream With the Fishes (1997),Drama,Spanish,USA,14630
1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,German,USA,52815
1565,Head Above Water (1996),Comedy|Thriller,Spanish,Canada,73948
1566,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,English,UK,68190
1567,"Last Time I Committed Suicide, The (1997)",Drama,French,USA,51264
1568,MURDER and murder (1996),Crime|Drama|Mystery,Italian,Canada,30895
1569,My Best Friend's Wedding (1997),Comedy|Romance,Italian,Italy,27749
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,French,Canada,19094
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,French,India,30033
1572,Contempt (Le Mépris) (1963),Drama,German,UK,17870
1573,Face/Off (1997),Action|Sci-Fi|Thriller,French,UK,22309
1574,Fall (1997),Romance,English,UK,39901
1575,Gabbeh (1996),Drama,Spanish,USA,67277
1577,Mondo (1996),Drama,German,USA,29143
1578,"Innocent Sleep, The (1995)",Crime,Spanish,Canada,48489
1579,For Ever Mozart (1996),Drama,Italian,France,11043
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,Italian,India,25834
1581,Out to Sea (1997),Comedy,English,France,76343
1582,Wild America (1997),Adventure|Children's,German,UK,56649
1583,"Simple Wish, A (1997)",Children's|Fantasy,German,India,7996
1584,Contact (1997),Drama|Sci-Fi,Spanish,India,42082
1585,Love Serenade (1996),Comedy,Spanish,Canada,99706
1586,G.I. Jane (1997),Action|Drama|War,French,France,43931
1587,Conan the Barbarian (1982),Action|Adventure,English,USA,37388
1588,George of the Jungle (1997),Children's|Comedy,Spanish,Canada,70011
1589,Cop Land (1997),Crime|Drama|Mystery,French,UK,33810
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,Italian,India,9572
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,German,UK,21756
1592,Air Bud (1997),Children's|Comedy,Italian,USA,86818
1593,Picture Perfect (1997),Comedy|Romance,German,India,94003
1594,In the Company of Men (1997),Drama,Spanish,Canada,4170
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,German,Italy,53429
1596,Career Girls (1997),Drama,English,UK,20456
1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,German,USA,22789
1598,Desperate Measures (1998),Crime|Drama|Thriller,English,Canada,53077
1599,Steel (1997),Action,French,Canada,17807
1600,She's So Lovely (1997),Drama|Romance,English,Canada,16735
1601,Hoodlum (1997),Crime|Drama|Film-Noir,French,Canada,15659
1602,Leave It to Beaver (1997),Comedy,German,France,72958
1603,Mimic (1997),Sci-Fi|Thriller,German,Canada,11949
1604,Money Talks (1997),Action|Comedy,Spanish,Canada,49582
1605,Excess Baggage (1997),Adventure|Romance,German,France,4102
1606,Kull the Conqueror (1997),Action|Adventure,German,UK,25757
1608,Air Force One (1997),Action|Thriller,Spanish,USA,3716
1609,187 (1997),Drama,French,Italy,53079
1610,"Hunt for Red October, The (1990)",Action|Thriller,French,France,93485
1611,My Own Private Idaho (1991),Drama,Spanish,UK,54774
1612,"Kiss Me, Guido (1997)",Comedy,German,France,21174
1613,Star Maps (1997),Drama,French,Italy,28060
1614,In & Out (1997),Comedy,German,France,28383
1615,"Edge, The (1997)",Adventure|Thriller,Italian,USA,30099
1616,"Peacemaker, The (1997)",Action|Thriller|War,French,Italy,18782
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,Spanish,France,68166
1619,Seven Years in Tibet (1997),Drama|War,French,Canada,89728
1620,Kiss the Girls (1997),Crime|Drama|Thriller,Spanish,Canada,9761
1621,Soul Food (1997),Drama,French,India,17309
1622,Kicked in the Head (1997),Comedy|Drama,Spanish,India,16845
1623,Wishmaster (1997),Horror,English,USA,57273
1624,"Thousand Acres, A (1997)",Drama,Italian,France,90408
1625,"Game, The (1997)",Mystery|Thriller,Italian,France,74940
1626,Fire Down Below (1997),Action|Drama|Thriller,English,UK,96269
1627,U Turn (1997),Action|Crime|Mystery,German,India,67737
1628,"Locusts, The (1997)",Drama,Spanish,USA,89380
1629,"MatchMaker, The (1997)",Comedy|Romance,Italian,UK,9140
1630,"Lay of the Land, The (1997)",Comedy|Drama,French,Canada,38099
1631,"Assignment, The (1997)",Thriller,Spanish,Italy,85830
1632,"Smile Like Yours, A (1997)",Comedy|Romance,Spanish,Canada,3170
1633,Ulee's Gold (1997),Drama,Italian,Canada,11597
1635,"Ice Storm, The (1997)",Drama,French,UK,12864
1636,Stag (1997),Action|Thriller,English,Canada,85590
1639,Chasing Amy (1997),Drama|Romance,Italian,Italy,60465
1640,How to Be a Player (1997),Comedy,Italian,Canada,73682
1641,"Full Monty, The (1997)",Comedy,French,USA,2013
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,Spanish,France,80747
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,English,France,63133
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,French,France,37859
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,Spanish,Italy,65249
1646,Rocket Man (1997),Comedy,German,Canada,49409
1647,Playing God (1997),Crime|Thriller,German,USA,94380
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,Spanish,France,44884
1649,"Fast, Cheap & Out of Control (1997)",Documentary,English,Italy,45162
1650,Washington Square (1997),Drama,German,Italy,73286
1651,Telling Lies in America (1997),Drama,Spanish,Canada,86264
1652,Year of the Horse (1997),Documentary,English,Italy,20489
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,Spanish,Canada,43624
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,English,France,86831
1655,Phantoms (1998),Horror,French,UK,3286
1656,Swept from the Sea (1997),Romance,French,USA,88551
1657,Wonderland (1997),Documentary,English,Italy,98053
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,English,Canada,46645
1659,Hurricane Streets (1998),Drama,English,France,18199
1660,Eve's Bayou (1997),Drama,Italian,USA,51918
1661,Switchback (1997),Thriller,French,USA,83705
1662,Gang Related (1997),Crime,English,India,99981
1663,Stripes (1981),Comedy,Spanish,India,85238
1664,Nénette et Boni (1996),Drama,French,India,91815
1665,Bean (1997),Comedy,German,UK,38391
1666,Hugo Pool (1997),Romance,Spanish,India,67532
1667,Mad City (1997),Action|Drama,French,France,99747
1668,One Night Stand (1997),Drama,Spanish,France,73415
1669,"Tango Lesson, The (1997)",Romance,Italian,Italy,24063
1670,Welcome To Sarajevo (1997),Drama|War,Spanish,USA,48042
1671,Deceiver (1997),Crime,German,Canada,54383
1672,"Rainmaker, The (1997)",Drama,German,Canada,2484
1673,Boogie Nights (1997),Drama,Spanish,France,83058
1674,Witness (1985),Drama|Romance|Thriller,French,Italy,87733
1675,Incognito (1997),Crime|Thriller,Italian,UK,63642
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,Spanish,USA,23600
1677,Critical Care (1997),Comedy,French,India,51966
1678,"Joy Luck Club, The (1993)",Drama,French,UK,6519
1679,Chairman of the Board (1998),Comedy,French,Italy,55226
1680,Sliding Doors (1998),Drama|Romance,English,UK,74363
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,Spanish,France,69689
